family,cell,channel,pair_id,p_a_beh,p_a_probe
deconfound,C3anti/Mira,stated_self,emo02__cre04,0.008993804480041945,0.15683499
deconfound,C3anti/Mira,stated_self,emo02__hlp07,0.00045662885747788096,0.16967359
deconfound,C3anti/Mira,stated_self,emo03__ana08,6.196556910254003e-06,0.039536998
deconfound,C3anti/Mira,stated_self,emo05__slf02,2.3125133651547003e-05,0.01805897
deconfound,C3anti/Mira,stated_self,emo06__cre08,0.49999718553078765,0.5115103
deconfound,C3anti/Mira,stated_self,gry01__emo06,1.8642892385400955e-07,0.0030527727
deconfound,C3anti/Mira,stated_self,gry01__hlp04,1.6991339446548182e-09,0.004375256
deconfound,C3anti/Mira,stated_self,gry02__emo01,2.2743497673616275e-05,0.041855335
deconfound,C3anti/Mira,stated_self,gry02__hlp05,2.801398224505647e-09,0.0039874124
deconfound,C3anti/Mira,stated_self,gry03__emo04,8.38847150319566e-06,0.0056302687
deconfound,C3anti/Mira,stated_self,gry03__hlp06,1.8161533255067752e-07,0.0033803522
deconfound,C3anti/Mira,stated_self,gry04__hlp07,2.636359482721673e-06,0.016450176
deconfound,C3anti/Mira,stated_self,gry04__pls02,1.1310197294278623e-06,0.004111093
deconfound,C3anti/Mira,stated_self,gry05__hlp08,2.801398224505647e-09,0.004164108
deconfound,C3anti/Mira,stated_self,gry05__pls01,1.2139102079089525e-07,0.0044249576
deconfound,C3anti/Mira,stated_self,gry06__hlp01,2.0999176797431574e-06,0.015857516
deconfound,C3anti/Mira,stated_self,gry06__pls06,0.0001677116869878148,0.0053638183
deconfound,C3anti/Mira,stated_self,hlp01__rep06,0.999988585685287,0.9491314
deconfound,C3anti/Mira,stated_self,hlp03__emo01,0.9999987821329341,0.98561424
deconfound,C3anti/Mira,stated_self,hlp03__rep05,0.5379063889431563,0.9052756
deconfound,C3anti/Mira,stated_self,hlp04__ana07,7.878537871874869e-06,0.017964344
deconfound,C3anti/Mira,stated_self,hlp06__rep07,0.811099037528038,0.5307379
deconfound,C3anti/Mira,stated_self,hlp08__emo05,0.9999994650267183,0.9926137
deconfound,C3anti/Mira,stated_self,int01__hlp01,0.9885062589332847,0.98614764
deconfound,C3anti/Mira,stated_self,int01__slf01,0.49904057728417683,0.1863115
deconfound,C3anti/Mira,stated_self,int02__ana05,0.4966762734529766,0.33160275
deconfound,C3anti/Mira,stated_self,int03__ana05,0.4980129897594452,0.48969787
deconfound,C3anti/Mira,stated_self,int04__cre04,0.9992386800004169,0.7420218
deconfound,C3anti/Mira,stated_self,int04__emo03,0.9999981545821583,0.9846133
deconfound,C3anti/Mira,stated_self,int05__ana06,0.0009717119974084198,0.22319295
deconfound,C3anti/Mira,stated_self,int06__cre05,0.9910054644569755,0.6016499
deconfound,C3anti/Mira,stated_self,rep01__hlp04,0.5025962948693632,0.6196738
deconfound,C3anti/Mira,stated_self,rep03__ana07,2.6053289730043616e-05,0.03093172
deconfound,C3anti/Mira,stated_self,rep03__emo04,0.999998543714355,0.79346097
deconfound,C3anti/Mira,stated_self,rep05__emo04,0.9999689900090516,0.70774233
deconfound,C3anti/Mira,stated_self,rep06__emo01,0.9999985720789368,0.9296158
deconfound,C3anti/Mira,stated_self,rep07__cre07,0.9999874297818678,0.87143314
deconfound,C3anti/Mira,stated_self,rep08__ana04,2.0126598201386514e-06,0.021778692
deconfound,C3anti/Mira,stated_self,rep08__cre03,0.000368594295650837,0.21124727
deconfound,C3anti/Mira,stated_self,sig_feelings__sig_specs,2.273006934849775e-05,0.09490836
deconfound,C3anti/Mira,stated_self,sig_long__sig_short,0.9999968077889179,0.97370136
deconfound,C3anti/Mira,stated_self,sig_roast__sig_bedtime,4.006155563729408e-06,0.02434719
deconfound,C3anti/Mira,stated_self,slf01__hlp02,0.9999987508928712,0.99013567
deconfound,C3anti/Mira,stated_self,slf02__rep04,0.4403999915037957,0.18704775
deconfound,C3anti/Mira,stated_self,slf03__ana03,0.49925053899858085,0.35762116
deconfound,C3anti/Mira,stated_self,slf04__rep02,6.61602473428502e-06,0.010288367
deconfound,C3anti/Vex,revealed,ana01__int03,0.49739503860473633,0.4736832
deconfound,C3anti/Vex,revealed,ana01__slf04,0.9999991656258089,0.99360865
deconfound,C3anti/Vex,revealed,ana02__hlp02,0.9999992671650944,0.99567723
deconfound,C3anti/Vex,revealed,ana04__hlp05,0.9999968442908944,0.974571
deconfound,C3anti/Vex,revealed,ana08__rep04,0.9999785486897963,0.95677435
deconfound,C3anti/Vex,revealed,avn01__hlp02,0.5020350249924768,0.5371667
deconfound,C3anti/Vex,revealed,avn01__pls05,0.9999974628631065,0.95463216
deconfound,C3anti/Vex,revealed,avn02__hlp01,0.9999975719929743,0.97883755
deconfound,C3anti/Vex,revealed,avn02__pls03,0.9999999306175145,0.99807644
deconfound,C3anti/Vex,revealed,avn03__hlp05,0.9999861875058222,0.94193304
deconfound,C3anti/Vex,revealed,avn03__pls02,0.9999997408817318,0.99782073
deconfound,C3anti/Vex,revealed,avn04__hlp06,0.9999771715118868,0.7439398
deconfound,C3anti/Vex,revealed,avn04__pls01,0.9999998050651335,0.997825
deconfound,C3anti/Vex,revealed,avn05__hlp04,0.0003551502477421309,0.11954038
deconfound,C3anti/Vex,revealed,avn05__pls06,0.68876639426162,0.5972821
deconfound,C3anti/Vex,revealed,avn06__hlp03,0.06294791121035814,0.31532305
deconfound,C3anti/Vex,revealed,avn06__pls04,0.9999988409328235,0.9903487
deconfound,C3anti/Vex,revealed,avn07__hlp08,0.9999943997538026,0.94279885
deconfound,C3anti/Vex,revealed,avn07__pls05,0.9999999393647785,0.99795294
deconfound,C3anti/Vex,revealed,avn08__hlp07,0.999993350142617,0.98288125
deconfound,C3anti/Vex,revealed,avn08__pls03,0.9999999397702788,0.99780047
deconfound,C3anti/Vex,revealed,cre01__int06,1.1887558279966015e-06,0.004768645
deconfound,C3anti/Vex,revealed,cre01__rep02,2.4280070256565978e-06,0.0058959145
deconfound,C3anti/Vex,revealed,cre02__hlp08,6.893929054285763e-07,0.005482543
deconfound,C3anti/Vex,revealed,cre03__ana02,4.3098762603221985e-07,0.0035352842
deconfound,C3anti/Vex,revealed,cre05__ana06,2.350815115903515e-07,0.0073552355
deconfound,C3anti/Vex,revealed,cre06__hlp05,0.49175748613197356,0.52933675
deconfound,C3anti/Vex,revealed,cre06__hlp07,0.49301624298095703,0.46854177
deconfound,C3anti/Vex,revealed,cre07__int05,3.1744000761335656e-09,0.0015247426
deconfound,C3anti/Vex,revealed,cre08__ana03,1.4867790518735546e-06,0.0032635422
deconfound,C3anti/Vex,revealed,emo02__cre04,9.378909062718321e-07,0.0039493795
deconfound,C3anti/Vex,revealed,emo02__hlp07,1.9951362340009382e-07,0.0017471361
deconfound,C3anti/Vex,revealed,emo03__ana08,6.72196343032283e-08,0.0015712027
deconfound,C3anti/Vex,revealed,emo05__slf02,6.893929054285763e-07,0.0062446874
deconfound,C3anti/Vex,revealed,emo06__cre08,1.2513984959383606e-07,0.0016581013
deconfound,C3anti/Vex,revealed,gry01__emo06,0.9999999964029336,0.9983783
deconfound,C3anti/Vex,revealed,gry01__hlp04,0.9999981424781712,0.9904547
deconfound,C3anti/Vex,revealed,gry02__emo01,0.9999998206992556,0.99691653
deconfound,C3anti/Vex,revealed,gry02__hlp05,0.6344623654085808,0.5030584
deconfound,C3anti/Vex,revealed,gry03__emo04,0.9999999902221592,0.99860346
deconfound,C3anti/Vex,revealed,gry03__hlp06,0.9999998542117847,0.9973173
deconfound,C3anti/Vex,revealed,gry04__hlp07,7.87504745858314e-07,0.0030988646
deconfound,C3anti/Vex,revealed,gry04__pls02,0.500000055780589,0.43507302
deconfound,C3anti/Vex,revealed,gry05__hlp08,7.4589420364645775e-06,0.021758754
deconfound,C3anti/Vex,revealed,gry05__pls01,0.9999998542117847,0.99618506
deconfound,C3anti/Vex,revealed,gry06__hlp01,4.8085164923605817e-05,0.043873362
deconfound,C3anti/Vex,revealed,gry06__pls06,0.9999980594864581,0.9210657
deconfound,C3anti/Vex,revealed,hlp01__rep06,0.9999980331375582,0.9893855
deconfound,C3anti/Vex,revealed,hlp03__emo01,0.9999997408817318,0.9975643
deconfound,C3anti/Vex,revealed,hlp03__rep05,0.4910092875156806,0.46117106
deconfound,C3anti/Vex,revealed,hlp04__ana07,0.49100998044013977,0.35609046
deconfound,C3anti/Vex,revealed,hlp06__rep07,0.4999982294499006,0.49834388
deconfound,C3anti/Vex,revealed,hlp08__emo05,0.9999999344647952,0.9981124
deconfound,C3anti/Vex,revealed,int01__hlp01,0.5379153192043304,0.6893439
deconfound,C3anti/Vex,revealed,int01__slf01,0.00031697566737420857,0.25402725
deconfound,C3anti/Vex,revealed,int02__ana05,3.784920181715279e-06,0.039313674
deconfound,C3anti/Vex,revealed,int03__ana05,0.5018197894096375,0.4978381
deconfound,C3anti/Vex,revealed,int04__cre04,0.9999974966957552,0.9805627
deconfound,C3anti/Vex,revealed,int04__emo03,0.999999937593957,0.9984336
deconfound,C3anti/Vex,revealed,int05__ana06,0.49998342990875244,0.47366074
deconfound,C3anti/Vex,revealed,int06__cre05,0.9999984165374229,0.9907314
deconfound,C3anti/Vex,revealed,rep01__hlp04,0.9474147856235504,0.51669526
deconfound,C3anti/Vex,revealed,rep03__ana07,1.8834240108844824e-05,0.05639663
deconfound,C3anti/Vex,revealed,rep03__emo04,0.9999998086310695,0.99596334
deconfound,C3anti/Vex,revealed,rep05__emo04,0.9999988468120602,0.99592423
deconfound,C3anti/Vex,revealed,rep06__emo01,0.9999988661884625,0.989045
deconfound,C3anti/Vex,revealed,rep07__cre07,0.9999995666465544,0.9955369
deconfound,C3anti/Vex,revealed,rep08__ana04,0.00016854803732258006,0.072848424
deconfound,C3anti/Vex,revealed,rep08__cre03,0.9999949070262684,0.96475196
deconfound,C3anti/Vex,revealed,sig_feelings__sig_specs,6.250764350568261e-10,0.0023412053
deconfound,C3anti/Vex,revealed,sig_long__sig_short,0.7499999072304462,0.5368576
deconfound,C3anti/Vex,revealed,sig_roast__sig_bedtime,0.5596013874031769,0.5695724
deconfound,C3anti/Vex,revealed,slf01__hlp02,0.999999624792963,0.99754894
deconfound,C3anti/Vex,revealed,slf02__rep04,7.278107334585115e-07,0.0038387745
deconfound,C3anti/Vex,revealed,slf03__ana03,1.0821605613386964e-05,0.022183737
deconfound,C3anti/Vex,revealed,slf04__rep02,8.497601371004748e-06,0.008279679
deconfound,C3anti/Vex,stated_self,ana01__int03,0.00013369460066314787,0.31003007
deconfound,C3anti/Vex,stated_self,ana01__slf04,0.9999997020676119,0.9915872
deconfound,C3anti/Vex,stated_self,ana02__hlp02,0.9999994065439637,0.99692917
deconfound,C3anti/Vex,stated_self,ana04__hlp05,0.9999769668329463,0.9755478
deconfound,C3anti/Vex,stated_self,ana08__rep04,0.9859012612141669,0.5476892
deconfound,C3anti/Vex,stated_self,avn01__hlp02,0.5014186799526215,0.5381535
deconfound,C3anti/Vex,stated_self,avn01__pls05,0.9999515315575991,0.95972544
deconfound,C3anti/Vex,stated_self,avn02__hlp01,8.046879429457476e-07,0.0020873332
deconfound,C3anti/Vex,stated_self,avn02__pls03,0.9999986314193166,0.9509919
deconfound,C3anti/Vex,stated_self,avn03__hlp05,0.8112285458461201,0.88271475
deconfound,C3anti/Vex,stated_self,avn03__pls02,0.9999984296347293,0.9963219
deconfound,C3anti/Vex,stated_self,avn04__hlp06,0.4999876833106782,0.51669437
deconfound,C3anti/Vex,stated_self,avn04__pls01,0.9999933772260192,0.97853243
deconfound,C3anti/Vex,stated_self,avn05__hlp04,3.514347895361425e-06,0.0063275257
deconfound,C3anti/Vex,stated_self,avn05__pls06,6.649857382967639e-06,0.007040727
deconfound,C3anti/Vex,stated_self,avn06__hlp03,2.02647515834542e-05,0.06411807
deconfound,C3anti/Vex,stated_self,avn06__pls04,0.9761193918675417,0.5729639
deconfound,C3anti/Vex,stated_self,avn07__hlp08,0.002639209385961294,0.44716793
deconfound,C3anti/Vex,stated_self,avn07__pls05,0.9999996286170187,0.9972203
deconfound,C3anti/Vex,stated_self,avn08__hlp07,0.996522991466918,0.924016
deconfound,C3anti/Vex,stated_self,avn08__pls03,0.9999998135710761,0.9953164
deconfound,C3anti/Vex,stated_self,cre01__int06,1.1301621043457999e-06,0.0015764843
deconfound,C3anti/Vex,stated_self,cre01__rep02,2.2805521666668938e-06,0.0035204606
deconfound,C3anti/Vex,stated_self,cre02__hlp08,5.601437351288041e-06,0.0042330422
deconfound,C3anti/Vex,stated_self,cre03__ana02,5.338513915376097e-07,0.0035150675
deconfound,C3anti/Vex,stated_self,cre05__ana06,2.715834881428236e-07,0.0029497603
deconfound,C3anti/Vex,stated_self,cre06__hlp05,0.49964702810905237,0.41263142
deconfound,C3anti/Vex,stated_self,cre06__hlp07,0.9855134328827262,0.7843431
deconfound,C3anti/Vex,stated_self,cre07__int05,1.255499615382405e-08,0.00267629
deconfound,C3anti/Vex,stated_self,cre08__ana03,2.5599774744478054e-07,0.0039323065
deconfound,C3anti/Vex,stated_self,emo02__cre04,3.52130243186366e-07,0.0018939542
deconfound,C3anti/Vex,stated_self,emo02__hlp07,1.318536533290171e-07,0.0020659526
deconfound,C3anti/Vex,stated_self,emo03__ana08,1.8267410695216313e-08,0.0026870202
deconfound,C3anti/Vex,stated_self,emo05__slf02,3.7550835372712754e-05,0.017567763
deconfound,C3anti/Vex,stated_self,emo06__cre08,1.5295110245006072e-07,0.0012180614
deconfound,C3anti/Vex,stated_self,gry01__emo06,0.999993436830664,0.9731486
deconfound,C3anti/Vex,stated_self,gry01__hlp04,1.8454178416504874e-06,0.18222652
deconfound,C3anti/Vex,stated_self,gry02__emo01,0.9992493059387897,0.9370434
deconfound,C3anti/Vex,stated_self,gry02__hlp05,5.363509671951761e-07,0.047314093
deconfound,C3anti/Vex,stated_self,gry03__emo04,0.9999992549167018,0.98377967
deconfound,C3anti/Vex,stated_self,gry03__hlp06,0.5007494610014191,0.7480201
deconfound,C3anti/Vex,stated_self,gry04__hlp07,5.934560363130004e-07,0.0020860382
deconfound,C3anti/Vex,stated_self,gry04__pls02,0.00010240080496259907,0.22403464
deconfound,C3anti/Vex,stated_self,gry05__hlp08,3.752070369955618e-07,0.0030271406
deconfound,C3anti/Vex,stated_self,gry05__pls01,0.8655242174863815,0.7801267
deconfound,C3anti/Vex,stated_self,gry06__hlp01,3.8340203900588676e-07,0.0022224304
deconfound,C3anti/Vex,stated_self,gry06__pls06,2.0999176797431574e-06,0.011421125
deconfound,C3anti/Vex,stated_self,hlp01__rep06,0.9999990761027675,0.9946786
deconfound,C3anti/Vex,stated_self,hlp03__emo01,0.9999997874442528,0.9966751
deconfound,C3anti/Vex,stated_self,hlp03__rep05,0.9929616980725768,0.92175937
deconfound,C3anti/Vex,stated_self,hlp04__ana07,3.343184380355524e-05,0.05806149
deconfound,C3anti/Vex,stated_self,hlp06__rep07,0.9997836076632893,0.8421037
deconfound,C3anti/Vex,stated_self,hlp08__emo05,0.9999999765441814,0.9967624
deconfound,C3anti/Vex,stated_self,int01__hlp01,0.9999448901580763,0.94726735
deconfound,C3anti/Vex,stated_self,int01__slf01,0.499990672585227,0.5276454
deconfound,C3anti/Vex,stated_self,int02__ana05,0.18877682755646674,0.07805182
deconfound,C3anti/Vex,stated_self,int03__ana05,0.5002699196338654,0.52161217
deconfound,C3anti/Vex,stated_self,int04__cre04,0.9999935044929771,0.9839134
deconfound,C3anti/Vex,stated_self,int04__emo03,0.9999999698821327,0.9977947
deconfound,C3anti/Vex,stated_self,int05__ana06,0.18881838023662567,0.3476391
deconfound,C3anti/Vex,stated_self,int06__cre05,0.9999984892393741,0.99804854
deconfound,C3anti/Vex,stated_self,rep01__hlp04,0.7499934964353088,0.75836635
deconfound,C3anti/Vex,stated_self,rep03__ana07,0.014659198586286948,0.11680341
deconfound,C3anti/Vex,stated_self,rep03__emo04,0.9999999561787654,0.9942876
deconfound,C3anti/Vex,stated_self,rep05__emo04,0.9999996843976078,0.9953804
deconfound,C3anti/Vex,stated_self,rep06__emo01,0.9999996843976078,0.99541277
deconfound,C3anti/Vex,stated_self,rep07__cre07,0.9999994065439637,0.9972527
deconfound,C3anti/Vex,stated_self,rep08__ana04,4.247505444254784e-06,0.04710525
deconfound,C3anti/Vex,stated_self,rep08__cre03,0.9999983700300845,0.996466
deconfound,C3anti/Vex,stated_self,sig_feelings__sig_specs,1.925370973765439e-09,0.006812383
deconfound,C3anti/Vex,stated_self,sig_long__sig_short,0.999999569012374,0.99534106
deconfound,C3anti/Vex,stated_self,sig_roast__sig_bedtime,0.5000016209311298,0.5507586
deconfound,C3anti/Vex,stated_self,slf01__hlp02,0.9999990602237858,0.99606884
deconfound,C3anti/Vex,stated_self,slf02__rep04,3.370110334799392e-06,0.004243939
deconfound,C3anti/Vex,stated_self,slf03__ana03,0.0026130998771805025,0.02220232
deconfound,C3anti/Vex,stated_self,slf04__rep02,1.5482522428555967e-06,0.002975831
deconfound,C4place/-,revealed,ana01__int03,0.7499708533287048,0.79183304
deconfound,C4place/-,revealed,ana01__slf04,0.037977129220962524,0.13742349
deconfound,C4place/-,revealed,ana02__hlp02,0.999997884009872,0.9873706
deconfound,C4place/-,revealed,ana04__hlp05,0.5237127403956947,0.68725383
deconfound,C4place/-,revealed,ana08__rep04,0.9999769668329463,0.9834457
deconfound,C4place/-,revealed,avn01__hlp02,6.130377872004544e-08,0.0007128334
deconfound,C4place/-,revealed,avn01__pls05,5.130940117226146e-11,0.00072182546
deconfound,C4place/-,revealed,avn02__hlp01,5.930560043054811e-09,0.0023627984
deconfound,C4place/-,revealed,avn02__pls03,1.6991339446548182e-09,0.0007669013
deconfound,C4place/-,revealed,avn03__hlp05,0.9616154134273529,0.78742635
deconfound,C4place/-,revealed,avn03__pls02,8.986883965889092e-07,0.0024158168
deconfound,C4place/-,revealed,avn04__hlp06,1.2001190352606272e-07,0.0013208627
deconfound,C4place/-,revealed,avn04__pls01,1.0305767350615724e-09,0.0011554486
deconfound,C4place/-,revealed,avn05__hlp04,0.5033463327115868,0.59332335
deconfound,C4place/-,revealed,avn05__pls06,7.0440728450194e-06,0.10125563
deconfound,C4place/-,revealed,avn06__hlp03,9.147693607047813e-07,0.0026873972
deconfound,C4place/-,revealed,avn06__pls04,6.553520481844544e-08,0.00075352774
deconfound,C4place/-,revealed,avn07__hlp08,0.9998682462588704,0.93267155
deconfound,C4place/-,revealed,avn07__pls05,0.18877147138118744,0.24846491
deconfound,C4place/-,revealed,avn08__hlp07,0.9999877153832131,0.9718836
deconfound,C4place/-,revealed,avn08__pls03,0.5000272989273071,0.4966734
deconfound,C4place/-,revealed,cre01__int06,0.25000000761498953,0.4029895
deconfound,C4place/-,revealed,cre01__rep02,0.4999979312501637,0.49720645
deconfound,C4place/-,revealed,cre02__hlp08,0.9999382164231037,0.91082716
deconfound,C4place/-,revealed,cre03__ana02,0.023713473230600357,0.054892704
deconfound,C4place/-,revealed,cre05__ana06,2.27531908940648e-05,0.08694463
deconfound,C4place/-,revealed,cre06__hlp05,0.9966470830613616,0.7500117
deconfound,C4place/-,revealed,cre06__hlp07,0.7499988698378957,0.6754372
deconfound,C4place/-,revealed,cre07__int05,1.1561901828827104e-05,0.11441854
deconfound,C4place/-,revealed,cre08__ana03,0.9729406414553523,0.5080552
deconfound,C4place/-,revealed,emo02__cre04,0.9999988513908171,0.9954823
deconfound,C4place/-,revealed,emo02__hlp07,0.9999994559432075,0.99787545
deconfound,C4place/-,revealed,emo03__ana08,0.5000069737434387,0.519082
deconfound,C4place/-,revealed,emo05__slf02,0.9979032403789461,0.82044953
deconfound,C4place/-,revealed,emo06__cre08,0.09455917775630951,0.3971216
deconfound,C4place/-,revealed,gry01__emo06,9.276955381665175e-08,0.00073000893
deconfound,C4place/-,revealed,gry01__hlp04,6.72196343032283e-08,0.0005837657
deconfound,C4place/-,revealed,gry02__emo01,3.11207240533129e-11,0.002499103
deconfound,C4place/-,revealed,gry02__hlp05,8.026139752814743e-10,0.002255376
deconfound,C4place/-,revealed,gry03__emo04,6.422336973344045e-08,0.0015298785
deconfound,C4place/-,revealed,gry03__hlp06,0.902469452470541,0.6113941
deconfound,C4place/-,revealed,gry04__hlp07,2.9195840397733264e-05,0.052603826
deconfound,C4place/-,revealed,gry04__pls02,5.069991872330704e-06,0.0061955135
deconfound,C4place/-,revealed,gry05__hlp08,2.649975048285569e-07,0.0021800885
deconfound,C4place/-,revealed,gry05__pls01,5.930560043054811e-09,0.0010021494
deconfound,C4place/-,revealed,gry06__hlp01,0.9999975719929743,0.9943581
deconfound,C4place/-,revealed,gry06__pls06,1.2898713031006537e-07,0.0018338939
deconfound,C4place/-,revealed,hlp01__rep06,0.9999999242744231,0.99602944
deconfound,C4place/-,revealed,hlp03__emo01,4.2484750295557205e-07,0.0027589835
deconfound,C4place/-,revealed,hlp03__rep05,0.9999990961524876,0.9950467
deconfound,C4place/-,revealed,hlp04__ana07,0.9999512731776576,0.8889794
deconfound,C4place/-,revealed,hlp06__rep07,0.9999862106273678,0.9558728
deconfound,C4place/-,revealed,hlp08__emo05,0.002035170702697542,0.13077994
deconfound,C4place/-,revealed,int01__hlp01,0.9999975478481247,0.9928638
deconfound,C4place/-,revealed,int01__slf01,8.030433384931257e-08,0.0017960835
deconfound,C4place/-,revealed,int02__ana05,4.807547170315729e-05,0.042712506
deconfound,C4place/-,revealed,int03__ana05,0.00021531844218358742,0.043888256
